Open,High,Low,Close,Volume,Complete,Timestamp
69324.23,69338.88,69324.23,69338.12,0.99792,True,2026-03-11 11:54:29
69338.12,69338.13,69338.12,69338.12,0.00248,True,2026-03-11 11:54:30
69338.12,69338.13,69338.12,69338.13,0.01138,True,2026-03-11 11:54:31
69338.12,69338.12,69334.21,69334.21,0.22435,True,2026-03-11 11:54:32
69334.2,69334.21,69334.2,69334.21,0.04977,True,2026-03-11 11:54:33
69334.2,69334.2,69333.44,69333.45,0.17943,True,2026-03-11 11:54:34
69333.44,69333.45,69331.77,69331.77,0.22008,True,2026-03-11 11:54:35
69331.76,69331.77,69331.76,69331.77,0.01208,True,2026-03-11 11:54:36
69331.76,69331.76,69319.52,69319.52,0.13131,True,2026-03-11 11:54:37
69319.51,69319.52,69319.51,69319.51,0.02235,True,2026-03-11 11:54:38
69319.51,69319.51,69319.51,69319.51,0.0,True,2026-03-11 11:54:39
69319.52,69319.52,69319.52,69319.52,0.00405,True,2026-03-11 11:54:40
69319.51,69319.52,69319.51,69319.52,0.00458,True,2026-03-11 11:54:41
69319.51,69319.51,69319.51,69319.51,0.00196,True,2026-03-11 11:54:42
69319.51,69319.51,69319.51,69319.51,0.00012,True,2026-03-11 11:54:43
69319.51,69319.52,69319.51,69319.52,0.00408,True,2026-03-11 11:54:44
69319.51,69319.52,69319.51,69319.51,0.00218,True,2026-03-11 11:54:45
69319.51,69319.52,69319.51,69319.52,0.00317,True,2026-03-11 11:54:46
69319.52,69322.99,69319.51,69322.99,0.2504,True,2026-03-11 11:54:47
69322.99,69324.65,69322.99,69324.65,0.05257,True,2026-03-11 11:54:48
69324.64,69324.65,69324.64,69324.65,0.01044,True,2026-03-11 11:54:49
69324.65,69324.65,69324.64,69324.65,0.01449,True,2026-03-11 11:54:50
69324.65,69324.65,69324.64,69324.64,0.01905,True,2026-03-11 11:54:51
69324.65,69324.65,69324.65,69324.65,0.00057,True,2026-03-11 11:54:52
69324.65,69324.65,69324.65,69324.65,0.00034,True,2026-03-11 11:54:53
69324.64,69324.65,69324.64,69324.64,0.00228,True,2026-03-11 11:54:54
69324.65,69324.65,69324.65,69324.65,0.0003,True,2026-03-11 11:54:55
69324.65,69324.65,69324.65,69324.65,0.00022,True,2026-03-11 11:54:56
69324.65,69324.65,69324.65,69324.65,0.0,True,2026-03-11 11:54:57
69324.64,69324.64,69324.64,69324.64,0.00076,True,2026-03-11 11:54:58
69324.64,69324.65,69324.64,69324.65,0.00051,True,2026-03-11 11:54:59
69324.64,69324.64,69324.64,69324.64,0.001,True,2026-03-11 11:55:00
69324.64,69324.64,69324.64,69324.64,0.00196,True,2026-03-11 11:55:01
69324.65,69331.96,69324.65,69331.96,0.10291,True,2026-03-11 11:55:02
69331.96,69331.96,69331.96,69331.96,0.06182,True,2026-03-11 11:55:03
69331.96,69336.94,69331.96,69336.94,0.12739,True,2026-03-11 11:55:04
69336.94,69338.12,69336.93,69338.12,0.16513,True,2026-03-11 11:55:05
69338.11,69338.12,69338.11,69338.12,0.00053,True,2026-03-11 11:55:06
69338.11,69338.11,69329.57,69329.57,0.15333,True,2026-03-11 11:55:07
69329.37,69329.37,69329.37,69329.37,0.00018,True,2026-03-11 11:55:08
69329.38,69329.38,69329.38,69329.38,0.00018,True,2026-03-11 11:55:09
69329.38,69329.38,69329.37,69329.37,0.00209,True,2026-03-11 11:55:10
69329.38,69329.38,69329.37,69329.37,0.02556,True,2026-03-11 11:55:11
69329.38,69329.38,69329.37,69329.37,0.0081,True,2026-03-11 11:55:12
69329.37,69329.38,69329.37,69329.38,0.00239,True,2026-03-11 11:55:13
69329.37,69329.38,69329.37,69329.38,0.00146,True,2026-03-11 11:55:14
69329.37,69329.38,69329.37,69329.38,0.06336,True,2026-03-11 11:55:15
69329.38,69329.38,69329.37,69329.37,0.00239,True,2026-03-11 11:55:16
69329.37,69329.38,69329.37,69329.38,0.10126,True,2026-03-11 11:55:17
69329.37,69329.38,69329.37,69329.37,0.03211,True,2026-03-11 11:55:18
69329.37,69329.38,69329.37,69329.38,0.0157,True,2026-03-11 11:55:19
69329.38,69329.38,69329.37,69329.37,0.00056,True,2026-03-11 11:55:20
69329.37,69329.37,69329.37,69329.37,0.00139,True,2026-03-11 11:55:21
69329.38,69329.38,69329.38,69329.38,0.00045,True,2026-03-11 11:55:22
69329.38,69329.38,69323.43,69323.43,0.54933,True,2026-03-11 11:55:23
69323.43,69323.43,69323.43,69323.43,0.0011,True,2026-03-11 11:55:24
69323.43,69323.43,69323.42,69323.42,0.00264,True,2026-03-11 11:55:25
69323.43,69323.43,69323.42,69323.42,0.00671,True,2026-03-11 11:55:26
69323.42,69323.42,69323.42,69323.42,0.014,True,2026-03-11 11:55:27
69323.43,69323.43,69323.42,69323.42,0.01194,True,2026-03-11 11:55:28
69323.43,69323.43,69323.43,69323.43,0.03242,True,2026-03-11 11:55:29
69323.42,69323.43,69323.42,69323.43,0.00284,True,2026-03-11 11:55:30
69323.42,69323.42,69323.42,69323.42,0.00196,True,2026-03-11 11:55:31
69323.43,69329.37,69323.43,69329.37,0.26957,True,2026-03-11 11:55:32
69329.37,69329.37,69329.37,69329.37,0.03438,True,2026-03-11 11:55:33
69329.37,69329.37,69329.36,69329.36,0.07216,True,2026-03-11 11:55:34
69329.37,69329.37,69329.37,69329.37,0.0003,True,2026-03-11 11:55:35
69329.37,69331.95,69329.37,69331.95,0.02775,True,2026-03-11 11:55:36
69331.96,69331.96,69331.95,69331.95,0.01071,True,2026-03-11 11:55:37
69331.95,69331.95,69329.36,69329.37,0.01597,True,2026-03-11 11:55:38
69329.36,69329.36,69329.36,69329.36,0.014,True,2026-03-11 11:55:39
69329.36,69329.37,69329.36,69329.37,0.01309,True,2026-03-11 11:55:40
69329.37,69329.37,69329.37,69329.37,0.00055,True,2026-03-11 11:55:41
69329.36,69329.37,69328.7,69328.71,0.95079,True,2026-03-11 11:55:42
69328.71,69328.71,69328.7,69328.7,0.01222,True,2026-03-11 11:55:43
69328.71,69328.71,69328.71,69328.71,0.00636,True,2026-03-11 11:55:44
69328.71,69328.71,69328.71,69328.71,0.20442,True,2026-03-11 11:55:45
69328.71,69328.71,69328.71,69328.71,8e-05,True,2026-03-11 11:55:46
69328.7,69330.63,69328.7,69330.63,0.00871,True,2026-03-11 11:55:47
69330.62,69330.63,69330.62,69330.63,0.04516,True,2026-03-11 11:55:48
69330.63,69330.63,69330.63,69330.63,0.00015,True,2026-03-11 11:55:49
69330.62,69330.63,69330.62,69330.62,0.00311,True,2026-03-11 11:55:50
69330.62,69330.62,69330.62,69330.62,0.01235,True,2026-03-11 11:55:51
69330.63,69331.96,69330.63,69331.96,0.13909,True,2026-03-11 11:55:52
69331.95,69331.96,69331.95,69331.96,0.0692,True,2026-03-11 11:55:53
69331.95,69331.96,69331.95,69331.95,0.00331,True,2026-03-11 11:55:54
69331.95,69331.95,69329.0,69329.0,0.01259,True,2026-03-11 11:55:55
69329.0,69329.0,69329.0,69329.0,0.0,True,2026-03-11 11:55:56
69329.0,69329.0,69329.0,69329.0,0.01443,True,2026-03-11 11:55:57
69329.01,69329.01,69329.01,69329.01,0.00015,True,2026-03-11 11:55:58
69329.01,69329.01,69329.01,69329.01,0.00288,True,2026-03-11 11:55:59
69329.0,69329.01,69329.0,69329.01,0.00253,True,2026-03-11 11:56:00
69329.01,69329.01,69329.01,69329.01,0.00021,True,2026-03-11 11:56:01
69329.0,69329.01,69329.0,69329.0,0.34017,True,2026-03-11 11:56:02
69329.0,69329.0,69320.86,69320.86,1.09968,True,2026-03-11 11:56:03
69320.86,69320.86,69310.59,69310.59,0.0549,True,2026-03-11 11:56:04
69310.6,69310.6,69310.59,69310.59,0.00102,True,2026-03-11 11:56:05
69310.6,69310.6,69310.6,69310.6,0.00071,True,2026-03-11 11:56:06
69310.6,69310.6,69310.6,69310.6,0.00015,True,2026-03-11 11:56:07
69310.59,69310.59,69307.12,69307.12,0.08347,True,2026-03-11 11:56:08
69307.11,69307.11,69307.11,69307.11,0.01595,True,2026-03-11 11:56:09
69307.11,69307.11,69307.11,69307.11,0.00724,True,2026-03-11 11:56:10
69307.12,69307.12,69307.11,69307.11,0.00056,True,2026-03-11 11:56:11
69307.11,69307.11,69307.11,69307.11,0.0,True,2026-03-11 11:56:12
69307.12,69307.12,69301.73,69301.73,0.05509,True,2026-03-11 11:56:13
69301.72,69301.72,69301.72,69301.72,0.00173,True,2026-03-11 11:56:14
69301.72,69301.72,69298.22,69298.22,0.0422,True,2026-03-11 11:56:15
69298.23,69299.85,69298.22,69299.85,0.03389,True,2026-03-11 11:56:16
69299.85,69301.71,69299.85,69301.71,0.10406,True,2026-03-11 11:56:17
69301.72,69305.45,69301.72,69305.45,0.04601,True,2026-03-11 11:56:18
69305.45,69305.45,69305.45,69305.45,7e-05,True,2026-03-11 11:56:19
69305.45,69305.45,69305.44,69305.45,0.00069,True,2026-03-11 11:56:20
69305.44,69305.45,69300.72,69300.72,0.15596,True,2026-03-11 11:56:21
69300.58,69300.59,69300.58,69300.58,0.00233,True,2026-03-11 11:56:22
69300.59,69300.59,69300.58,69300.59,0.01459,True,2026-03-11 11:56:23
69300.58,69300.58,69300.58,69300.58,0.0001,True,2026-03-11 11:56:24
69300.59,69300.59,69295.2,69295.2,0.11717,True,2026-03-11 11:56:25
69295.21,69295.21,69295.21,69295.21,0.01601,True,2026-03-11 11:56:26
69295.21,69295.21,69295.21,69295.21,0.00037,True,2026-03-11 11:56:27
69295.21,69295.21,69295.2,69295.2,0.08729,True,2026-03-11 11:56:28
69295.2,69295.2,69288.74,69288.74,1.28048,True,2026-03-11 11:56:29
69288.75,69295.23,69288.75,69295.23,0.67176,True,2026-03-11 11:56:30
69295.24,69295.24,69295.23,69295.24,0.00439,True,2026-03-11 11:56:31
69295.24,69295.24,69295.23,69295.23,0.00095,True,2026-03-11 11:56:32
69295.23,69295.24,69295.23,69295.24,0.07916,True,2026-03-11 11:56:33
69295.24,69295.24,69295.24,69295.24,0.05267,True,2026-03-11 11:56:34
69295.24,69295.24,69295.23,69295.23,0.0002,True,2026-03-11 11:56:35
69295.23,69295.24,69295.23,69295.24,0.01962,True,2026-03-11 11:56:36
69295.24,69295.24,69295.24,69295.24,0.0002,True,2026-03-11 11:56:37
69295.24,69295.24,69295.23,69295.23,0.00442,True,2026-03-11 11:56:38
69295.23,69295.23,69295.23,69295.23,0.00021,True,2026-03-11 11:56:39
69295.24,69295.24,69295.24,69295.24,0.00089,True,2026-03-11 11:56:40
69295.24,69295.24,69295.24,69295.24,0.03023,True,2026-03-11 11:56:41
69295.23,69295.23,69295.23,69295.23,0.01911,True,2026-03-11 11:56:42
69295.23,69295.24,69295.23,69295.24,0.0241,True,2026-03-11 11:56:43
69295.23,69295.23,69295.23,69295.23,0.00661,True,2026-03-11 11:56:44
69295.23,69295.23,69288.64,69288.64,0.09711,True,2026-03-11 11:56:45
69288.65,69288.65,69173.14,69191.82,16.85384,True,2026-03-11 11:56:46
69191.82,69228.73,69191.82,69228.73,4.87656,True,2026-03-11 11:56:47
69229.44,69235.33,69218.7,69234.6,3.1589,True,2026-03-11 11:56:48
69235.33,69238.39,69235.33,69238.39,0.02419,True,2026-03-11 11:56:49
69238.39,69252.12,69238.38,69252.12,1.63332,True,2026-03-11 11:56:50
69252.38,69274.24,69252.37,69274.23,2.28955,True,2026-03-11 11:56:51
69274.24,69275.44,69274.23,69275.44,1.03628,True,2026-03-11 11:56:52
69275.44,69275.44,69275.44,69275.44,0.00844,True,2026-03-11 11:56:53
69275.43,69275.43,69246.26,69246.26,1.47702,True,2026-03-11 11:56:54
69246.26,69246.27,69246.26,69246.27,0.00695,True,2026-03-11 11:56:55
69246.27,69246.27,69246.26,69246.26,0.01314,True,2026-03-11 11:56:56
69246.27,69246.27,69246.26,69246.27,0.01946,True,2026-03-11 11:56:57
69246.26,69254.29,69246.26,69254.29,0.33985,True,2026-03-11 11:56:58
69254.28,69254.29,69254.28,69254.28,0.03169,True,2026-03-11 11:56:59
69254.29,69254.29,69254.29,69254.29,0.03052,True,2026-03-11 11:57:00
69254.29,69254.29,69254.28,69254.29,0.00884,True,2026-03-11 11:57:01
69254.28,69254.29,69254.28,69254.29,0.00373,True,2026-03-11 11:57:02
69254.28,69254.28,69254.28,69254.28,0.00014,True,2026-03-11 11:57:03
69254.28,69254.29,69254.28,69254.29,0.00147,True,2026-03-11 11:57:04
69254.28,69254.29,69254.28,69254.28,0.00846,True,2026-03-11 11:57:05
69254.28,69254.29,69254.28,69254.29,0.00091,True,2026-03-11 11:57:06
69254.28,69254.28,69243.87,69243.88,0.854,True,2026-03-11 11:57:07
69243.88,69254.29,69243.88,69254.29,0.09693,True,2026-03-11 11:57:08
69254.28,69254.29,69254.28,69254.28,0.05187,True,2026-03-11 11:57:09
69254.28,69254.29,69254.28,69254.28,0.03137,True,2026-03-11 11:57:10
69254.29,69254.29,69254.28,69254.28,0.20916,True,2026-03-11 11:57:11
69254.29,69254.29,69254.28,69254.28,0.01758,True,2026-03-11 11:57:12
69254.28,69254.29,69254.28,69254.29,0.07434,True,2026-03-11 11:57:13
69254.28,69254.28,69242.0,69245.54,1.49677,True,2026-03-11 11:57:14
69245.54,69245.55,69241.58,69241.58,0.016,True,2026-03-11 11:57:15
69241.57,69241.57,69241.57,69241.57,0.01444,True,2026-03-11 11:57:16
69241.58,69241.58,69235.36,69235.36,0.55778,True,2026-03-11 11:57:17
69235.36,69235.36,69220.5,69220.5,0.20616,True,2026-03-11 11:57:18
69220.5,69228.21,69220.5,69228.2,0.11154,True,2026-03-11 11:57:19
69228.21,69228.21,69228.2,69228.21,0.00152,True,2026-03-11 11:57:20
69228.2,69228.21,69209.5,69214.36,2.41151,True,2026-03-11 11:57:21
69214.37,69218.09,69214.37,69218.09,0.3209,True,2026-03-11 11:57:22
69218.09,69218.09,69218.09,69218.09,0.00101,True,2026-03-11 11:57:23
69218.09,69223.53,69218.08,69223.53,0.17222,True,2026-03-11 11:57:24
69223.54,69228.73,69223.53,69228.73,0.04611,True,2026-03-11 11:57:25
69228.73,69228.73,69222.83,69222.83,0.15679,True,2026-03-11 11:57:26
69222.83,69222.84,69222.83,69222.84,0.05359,True,2026-03-11 11:57:27
69222.83,69222.83,69209.52,69209.52,0.06019,True,2026-03-11 11:57:28
69209.52,69209.52,69209.51,69209.52,0.00728,True,2026-03-11 11:57:29
69209.52,69209.52,69209.51,69209.51,0.0107,True,2026-03-11 11:57:30
69209.51,69209.52,69209.51,69209.52,0.0859,True,2026-03-11 11:57:31
69209.52,69212.66,69209.52,69212.65,0.04513,True,2026-03-11 11:57:32
69212.65,69212.66,69212.65,69212.66,0.10773,True,2026-03-11 11:57:33
69212.65,69212.66,69212.65,69212.65,0.04813,True,2026-03-11 11:57:34
69212.66,69212.66,69212.65,69212.65,0.0185,True,2026-03-11 11:57:35
69212.65,69212.66,69212.65,69212.66,0.0694,True,2026-03-11 11:57:36
69212.65,69212.66,69212.65,69212.66,0.1492,True,2026-03-11 11:57:37
69212.66,69212.66,69212.66,69212.66,0.10671,True,2026-03-11 11:57:38
69212.65,69215.19,69212.65,69215.19,0.23682,True,2026-03-11 11:57:39
69215.2,69228.29,69215.2,69228.29,0.3946,True,2026-03-11 11:57:40
69228.29,69228.29,69228.29,69228.29,0.00086,True,2026-03-11 11:57:41
69228.29,69228.29,69228.29,69228.29,0.00653,True,2026-03-11 11:57:42
69228.29,69228.29,69228.28,69228.28,0.01103,True,2026-03-11 11:57:43
69228.28,69228.28,69228.26,69228.26,1.24463,True,2026-03-11 11:57:44
69228.04,69228.04,69228.03,69228.03,0.00996,True,2026-03-11 11:57:45
69228.03,69228.19,69228.03,69228.19,0.02397,True,2026-03-11 11:57:46
69228.19,69228.19,69228.19,69228.19,0.03101,True,2026-03-11 11:57:47
69228.19,69228.2,69228.19,69228.2,0.00093,True,2026-03-11 11:57:48
69228.2,69242.57,69228.2,69242.57,3.62641,True,2026-03-11 11:57:49
69242.84,69242.84,69242.83,69242.83,0.08371,True,2026-03-11 11:57:50
69242.84,69244.59,69242.84,69244.59,0.17344,True,2026-03-11 11:57:51
69244.59,69244.59,69244.59,69244.59,0.0,True,2026-03-11 11:57:52
69244.59,69248.44,69244.59,69248.44,0.09431,True,2026-03-11 11:57:53
69248.43,69250.0,69248.43,69250.0,0.08713,True,2026-03-11 11:57:54
69250.0,69250.0,69250.0,69250.0,0.00617,True,2026-03-11 11:57:55
69249.99,69250.0,69249.99,69250.0,0.02101,True,2026-03-11 11:57:56
69249.99,69249.99,69249.99,69249.99,0.00012,True,2026-03-11 11:57:57
69250.0,69250.0,69249.99,69249.99,0.0715,True,2026-03-11 11:57:58
69249.99,69249.99,69249.99,69249.99,0.0067,True,2026-03-11 11:57:59
69250.0,69250.0,69249.99,69250.0,0.03426,True,2026-03-11 11:58:00
69250.0,69250.0,69250.0,69250.0,0.0,True,2026-03-11 11:58:01
69250.0,69250.0,69250.0,69250.0,0.00337,True,2026-03-11 11:58:02
69250.0,69250.0,69250.0,69250.0,0.00057,True,2026-03-11 11:58:03
69249.99,69249.99,69245.45,69245.46,0.16557,True,2026-03-11 11:58:04
69245.45,69245.46,69245.45,69245.46,0.00056,True,2026-03-11 11:58:05
69245.46,69249.98,69245.46,69249.98,0.65581,True,2026-03-11 11:58:06
69249.98,69249.98,69249.97,69249.98,0.01979,True,2026-03-11 11:58:07
69249.98,69249.98,69249.97,69249.98,0.02115,True,2026-03-11 11:58:08
69249.98,69249.98,69249.98,69249.98,0.05862,True,2026-03-11 11:58:09
69249.97,69249.97,69245.46,69245.46,0.14007,True,2026-03-11 11:58:10
69245.46,69245.46,69245.46,69245.46,0.0,True,2026-03-11 11:58:11
69245.45,69245.46,69245.45,69245.46,0.00162,True,2026-03-11 11:58:12
69245.46,69245.46,69245.45,69245.46,0.50484,True,2026-03-11 11:58:13
69245.45,69245.46,69245.45,69245.46,0.03047,True,2026-03-11 11:58:14
69245.46,69245.46,69245.45,69245.46,0.01881,True,2026-03-11 11:58:15
69245.45,69245.46,69245.45,69245.46,0.04658,True,2026-03-11 11:58:16
69245.46,69245.46,69245.45,69245.46,0.00813,True,2026-03-11 11:58:17
69245.46,69245.46,69245.46,69245.46,0.0,True,2026-03-11 11:58:18
69245.46,69245.46,69245.45,69245.45,0.00383,True,2026-03-11 11:58:19
69245.46,69245.46,69245.45,69245.45,0.15257,True,2026-03-11 11:58:20
69245.46,69245.46,69245.46,69245.46,0.1213,True,2026-03-11 11:58:21
69245.46,69245.46,69245.46,69245.46,0.02217,True,2026-03-11 11:58:22
69245.46,69245.46,69245.45,69245.45,0.05177,True,2026-03-11 11:58:23
69245.46,69245.46,69245.46,69245.46,0.00095,True,2026-03-11 11:58:24
69245.45,69245.46,69245.45,69245.45,0.00109,True,2026-03-11 11:58:25
69245.45,69245.45,69242.32,69242.33,1.58949,True,2026-03-11 11:58:26
69242.33,69242.33,69232.0,69232.0,0.16848,True,2026-03-11 11:58:27
69232.0,69232.0,69232.0,69232.0,0.0344,True,2026-03-11 11:58:28
69231.99,69232.0,69231.99,69231.99,0.01482,True,2026-03-11 11:58:29
69232.0,69235.32,69231.99,69235.32,0.02154,True,2026-03-11 11:58:30
69236.15,69236.15,69236.15,69236.15,0.00256,True,2026-03-11 11:58:31
69236.16,69236.16,69236.15,69236.16,0.01559,True,2026-03-11 11:58:32
69236.15,69236.16,69236.15,69236.16,0.05308,True,2026-03-11 11:58:33
69236.15,69236.15,69236.15,69236.15,0.6107,True,2026-03-11 11:58:34
69236.15,69236.16,69236.15,69236.15,0.01794,True,2026-03-11 11:58:35
69236.15,69236.16,69236.15,69236.16,0.0364,True,2026-03-11 11:58:36
69236.15,69236.15,69236.15,69236.15,0.00021,True,2026-03-11 11:58:37
69236.15,69236.16,69236.15,69236.16,0.00029,True,2026-03-11 11:58:38
69236.16,69236.16,69236.16,69236.16,0.00241,True,2026-03-11 11:58:39
69236.16,69236.16,69236.15,69236.15,0.00276,True,2026-03-11 11:58:40
69236.15,69236.15,69230.63,69230.63,0.31483,True,2026-03-11 11:58:41
69230.62,69230.63,69230.62,69230.63,0.00829,True,2026-03-11 11:58:42
69230.63,69230.63,69230.63,69230.63,0.0,True,2026-03-11 11:58:43
69230.63,69230.63,69230.63,69230.63,0.00026,True,2026-03-11 11:58:44
69230.62,69230.63,69230.62,69230.62,0.00085,True,2026-03-11 11:58:45
69230.63,69230.63,69230.62,69230.62,0.01032,True,2026-03-11 11:58:46
69230.63,69230.63,69230.62,69230.62,0.02877,True,2026-03-11 11:58:47
69230.63,69245.17,69230.63,69245.17,0.33533,True,2026-03-11 11:58:48
69244.94,69244.94,69244.93,69244.93,0.07536,True,2026-03-11 11:58:49
69244.94,69244.94,69242.93,69242.93,0.01124,True,2026-03-11 11:58:50
69242.93,69242.94,69242.93,69242.93,0.00176,True,2026-03-11 11:58:51
69242.93,69248.74,69242.93,69248.73,0.11707,True,2026-03-11 11:58:52
69248.73,69248.73,69248.73,69248.73,0.014,True,2026-03-11 11:58:53
69248.74,69248.74,69246.73,69246.73,0.43762,True,2026-03-11 11:58:54
69246.72,69246.72,69245.16,69245.17,0.16586,True,2026-03-11 11:58:55
69245.16,69245.16,69245.16,69245.16,0.00015,True,2026-03-11 11:58:56
69245.16,69245.16,69245.16,69245.16,0.01155,True,2026-03-11 11:58:57
69245.16,69245.16,69237.07,69237.07,0.26565,True,2026-03-11 11:58:58
69237.06,69237.06,69236.37,69236.37,0.00365,True,2026-03-11 11:58:59
69236.36,69236.37,69236.36,69236.37,0.20445,True,2026-03-11 11:59:00
69236.36,69236.37,69232.95,69232.95,0.2596,True,2026-03-11 11:59:01
69232.94,69232.94,69225.46,69225.46,0.42871,True,2026-03-11 11:59:02
69225.47,69225.47,69225.47,69225.47,0.00613,True,2026-03-11 11:59:03
69225.46,69225.47,69225.46,69225.47,0.00474,True,2026-03-11 11:59:04
69225.46,69225.47,69223.65,69223.65,0.01464,True,2026-03-11 11:59:05
69223.65,69223.65,69220.8,69220.8,0.02629,True,2026-03-11 11:59:06
69220.79,69220.79,69214.0,69214.0,0.12146,True,2026-03-11 11:59:07
69213.8,69213.8,69213.79,69213.79,0.00742,True,2026-03-11 11:59:08
69213.79,69213.8,69213.79,69213.8,0.02003,True,2026-03-11 11:59:09
69213.79,69213.8,69213.79,69213.79,0.16925,True,2026-03-11 11:59:10
69213.79,69213.79,69213.79,69213.79,0.00533,True,2026-03-11 11:59:11
69213.79,69213.79,69213.79,69213.79,0.0021,True,2026-03-11 11:59:12
69213.79,69213.79,69213.79,69213.79,0.00124,True,2026-03-11 11:59:13
69213.8,69213.8,69213.79,69213.8,0.00666,True,2026-03-11 11:59:14
69213.8,69213.8,69213.79,69213.79,0.22945,True,2026-03-11 11:59:15
69213.79,69213.8,69213.79,69213.8,0.00263,True,2026-03-11 11:59:16
69213.8,69213.8,69213.79,69213.8,0.00286,True,2026-03-11 11:59:17
69213.79,69213.8,69213.79,69213.8,0.09919,True,2026-03-11 11:59:18
69213.8,69213.8,69213.8,69213.8,0.00011,True,2026-03-11 11:59:19
69213.79,69213.8,69213.79,69213.79,0.00128,True,2026-03-11 11:59:20
69213.79,69213.79,69213.79,69213.79,0.00013,True,2026-03-11 11:59:21
69213.8,69213.81,69213.8,69213.81,0.2721,True,2026-03-11 11:59:22
69213.81,69213.81,69213.81,69213.81,0.00036,True,2026-03-11 11:59:23
69213.81,69218.9,69213.81,69218.9,0.41223,True,2026-03-11 11:59:24
69218.9,69222.25,69218.9,69222.25,0.10096,True,2026-03-11 11:59:25
69222.25,69222.25,69222.25,69222.25,0.00019,True,2026-03-11 11:59:26
69222.24,69222.24,69222.24,69222.24,0.00014,True,2026-03-11 11:59:27
69222.24,69222.24,69212.66,69212.67,0.13639,True,2026-03-11 11:59:28
69212.67,69212.67,69212.66,69212.66,0.00987,True,2026-03-11 11:59:29
69212.67,69212.67,69212.66,69212.66,0.02803,True,2026-03-11 11:59:30
69212.67,69212.67,69212.67,69212.67,0.00053,True,2026-03-11 11:59:31
69212.67,69212.67,69212.66,69212.67,0.02065,True,2026-03-11 11:59:32
69212.67,69212.67,69212.67,69212.67,0.03698,True,2026-03-11 11:59:33
69212.67,69212.67,69212.67,69212.67,0.00025,True,2026-03-11 11:59:34
69212.66,69212.67,69212.66,69212.66,0.00236,True,2026-03-11 11:59:35
69212.66,69212.66,69200.0,69200.0,0.2484,True,2026-03-11 11:59:36
69200.01,69200.01,69200.0,69200.0,0.106,True,2026-03-11 11:59:37
69200.01,69200.01,69200.0,69200.0,0.02523,True,2026-03-11 11:59:38
69200.01,69200.01,69198.01,69198.01,0.07833,True,2026-03-11 11:59:39
69198.0,69198.01,69198.0,69198.01,0.04816,True,2026-03-11 11:59:40
69198.0,69198.01,69198.0,69198.0,0.28346,True,2026-03-11 11:59:41
69198.01,69198.01,69198.0,69198.0,0.01485,True,2026-03-11 11:59:42
69198.01,69198.01,69198.01,69198.01,0.00637,True,2026-03-11 11:59:43
69198.0,69198.01,69198.0,69198.01,0.07597,True,2026-03-11 11:59:44
69198.0,69198.01,69198.0,69198.01,0.00361,True,2026-03-11 11:59:45
69198.01,69198.01,69198.0,69198.0,0.01422,True,2026-03-11 11:59:46
69198.0,69198.0,69198.0,69198.0,0.00186,True,2026-03-11 11:59:47
69198.0,69198.01,69198.0,69198.01,0.17723,True,2026-03-11 11:59:48
69198.01,69198.01,69198.01,69198.01,0.00075,True,2026-03-11 11:59:49
69198.01,69198.01,69150.28,69161.85,14.31792,True,2026-03-11 11:59:50
69162.2,69167.73,69161.95,69161.96,1.22486,True,2026-03-11 11:59:51
69161.95,69163.62,69156.92,69163.62,0.93325,True,2026-03-11 11:59:52
69163.62,69163.62,69163.61,69163.61,0.01436,True,2026-03-11 11:59:53
69163.62,69163.62,69163.61,69163.62,0.17549,True,2026-03-11 11:59:54
69163.61,69168.78,69163.61,69168.78,0.14145,True,2026-03-11 11:59:55
69168.77,69189.62,69168.77,69189.62,2.08838,True,2026-03-11 11:59:56
69189.62,69189.62,69159.04,69177.74,3.16804,True,2026-03-11 11:59:57
69177.73,69177.73,69173.0,69173.0,0.01032,True,2026-03-11 11:59:58
69173.0,69173.0,69173.0,69173.0,0.00092,True,2026-03-11 11:59:59
69172.99,69173.0,69168.89,69168.89,1.22576,True,2026-03-11 12:00:00
69168.9,69168.9,69168.9,69168.9,0.00521,True,2026-03-11 12:00:01
69168.9,69168.9,69145.8,69152.21,5.10546,True,2026-03-11 12:00:02
69152.21,69162.21,69152.21,69162.21,0.88573,True,2026-03-11 12:00:03
69162.21,69162.21,69162.21,69162.21,0.00263,True,2026-03-11 12:00:04
69162.2,69162.21,69162.2,69162.2,0.0179,True,2026-03-11 12:00:05
69162.2,69162.2,69162.2,69162.2,0.03382,True,2026-03-11 12:00:06
69162.21,69162.21,69162.2,69162.21,0.15662,True,2026-03-11 12:00:07
69162.2,69162.21,69162.2,69162.21,0.10459,True,2026-03-11 12:00:08
69162.2,69184.64,69162.2,69184.63,0.99068,True,2026-03-11 12:00:09
69184.63,69194.32,69184.63,69194.31,0.09521,True,2026-03-11 12:00:10
69194.31,69194.32,69194.31,69194.32,1.49245,True,2026-03-11 12:00:11
69194.31,69198.67,69194.31,69198.67,0.06923,True,2026-03-11 12:00:12
69198.68,69198.68,69198.67,69198.68,0.08815,True,2026-03-11 12:00:13
69198.68,69199.31,69198.68,69199.31,0.06975,True,2026-03-11 12:00:14
69199.32,69208.85,69199.32,69208.85,0.14569,True,2026-03-11 12:00:15
69208.85,69208.86,69208.85,69208.86,0.01726,True,2026-03-11 12:00:16
69208.86,69208.86,69208.85,69208.85,0.00216,True,2026-03-11 12:00:17
