Open,High,Low,Close,Volume,Complete,Timestamp,hl_range,oc_change,returns,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,vol_5,rsi_5,vol_mean_5,vol_std_5,vol_10,rsi_10,vol_mean_10,vol_std_10,vol_20,rsi_20,vol_mean_20,vol_std_20,bb_upper_20,bb_lower_20,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Volume_lag_1,Volume_lag_2,Volume_lag_3,Volume_lag_4,Volume_lag_5,returns_lag_1,returns_lag_2,returns_lag_3,returns_lag_4,returns_lag_5
69323.8,69323.8,69321.17,69321.18,0.03847,True,2026-03-11 11:52:49,2.6300000000046566,-2.6200000000098953,-4.067855288225619e-05,69327.738,69326.19734666595,69329.607,69328.5710276629,69331.226,69331.2427727038,69338.1504,69335.65794844368,69335.9059,69345.80073811255,4.927526763650542,0.0,0.11682999999999999,0.0974043702820505,3.8642436395865394,11.59772911602333,0.09128,0.08818351269434731,4.302837985246928,5.50702620583742,0.061733499999999907,0.07083858087040186,69339.83167597049,69322.6203240295,69324.0,69329.38,69332.06,69332.07,69332.07,0.12131,0.26181,0.01708,0.14548,0.01219,-7.760057857153502e-05,-3.865455605955859e-05,-1.44233397447735e-07,0.0,0.0
69321.17,69321.18,69321.17,69321.18,0.07658,True,2026-03-11 11:52:50,0.00999999999476131,0.00999999999476131,0.0,69325.56,69324.5248977773,69328.661,69327.22720445145,69330.239,69330.28441339868,69337.9948,69335.09018575962,69335.9017,69345.31319874398,4.94076917150511,0.0,0.10305,0.09721142345446274,4.659393023830554,11.607142857183987,0.09683399999999999,0.08495812722880147,4.22548022692759,6.404593639563274,0.06207749999999991,0.07089598495606335,69338.68996045386,69321.78803954614,69321.18,69324.0,69329.38,69332.06,69332.07,0.03847,0.12131,0.26181,0.01708,0.14548,-4.067855288225619e-05,-7.760057857153502e-05,-3.865455605955859e-05,-1.44233397447735e-07,0.0
69321.18,69321.18,69321.18,69321.18,0.69684,True,2026-03-11 11:52:51,0.0,0.0,0.0,69323.38399999999,69323.40993185154,69327.715,69326.12771273301,69329.25149999998,69329.41732640834,69337.6696,69334.54468827885,69335.6896,69344.83531362034,3.567363172669492,0.0,0.239002,0.2695279369008753,5.1476990561535425,11.607142857183987,0.166494,0.2019660570051937,3.8899591041815538,6.363234644286479,0.09674399999999991,0.15743946670987694,69337.03141820835,69321.47158179161,69321.18,69321.18,69324.0,69329.38,69332.06,0.07658,0.03847,0.12131,0.26181,0.01708,0.0,-4.067855288225619e-05,-7.760057857153502e-05,-3.865455605955859e-05,-1.44233397447735e-07
69321.18,69326.31,69321.18,69326.31,0.01826,True,2026-03-11 11:52:52,5.130000000004657,5.130000000004657,7.400335655005641e-05,69322.76999999999,69324.37662123436,69327.15,69326.16085587245,69328.964,69329.12139055993,69337.2628,69334.22175932674,69335.5134,69344.46847572686,2.325338686213303,38.4846211552767,0.190292,0.2858866647292987,4.935708889244205,32.486050836943576,0.157404,0.2068204921718957,3.883944548163325,34.78030704077355,0.0944034999999999,0.15828080727068228,69336.73188909634,69321.19611090368,69321.18,69321.18,69321.18,69324.0,69329.38,0.69684,0.07658,0.03847,0.12131,0.26181,0.0,0.0,-4.067855288225619e-05,-7.760057857153502e-05,-3.865455605955859e-05
69326.3,69326.3,69321.19,69321.19,0.0363,True,2026-03-11 11:52:53,5.110000000000582,-5.110000000000582,-7.385363507728115e-05,69322.208,69323.31441415625,69326.062,69325.25706389564,69328.491,69328.36602003041,69336.7538,69333.71070994138,69335.275,69344.00751581146,2.2930918004948215,39.25019127774992,0.17329,0.2934426775369297,4.929827134152648,24.26679280984517,0.142432,0.2099148344130772,4.228558170404663,29.070796460200413,0.09241099999999991,0.15877274232123798,69336.9481163408,69320.03388365918,69326.31,69321.18,69321.18,69321.18,69324.0,0.01826,0.69684,0.07658,0.03847,0.12131,7.400335655005641e-05,0.0,0.0,-4.067855288225619e-05,-7.760057857153502e-05
69321.18,69321.18,69304.79,69304.79,0.52482,True,2026-03-11 11:52:54,16.389999999999418,-16.389999999999418,-0.00023657989714265248,69318.93,69317.1396094375,69323.334,69321.53577955098,69327.198,69326.12068478942,69335.9166,69332.57656445348,69334.8727,69343.23093133996,8.210307546305268,19.249530956859203,0.27056,0.3172239209139847,7.89311120290288,13.66542354821938,0.193695,0.23559777202540824,6.74096869427222,16.846153846165464,0.11783199999999991,0.18456808994884297,69340.67993738854,69313.71606261146,69321.19,69326.31,69321.18,69321.18,69321.18,0.0363,0.01826,0.69684,0.07658,0.03847,-7.385363507728115e-05,7.400335655005641e-05,0.0,0.0,-4.067855288225619e-05
69304.8,69304.8,69304.79,69304.8,0.01124,True,2026-03-11 11:52:55,0.010000000009313226,0.0,1.4429017114458986e-07,69315.654,69313.02640629167,69320.60699999999,69318.49291054171,69325.9055,69324.0901433809,69335.02440000001,69331.4872874161,69334.52990000001,69342.46992279857,10.131264975524012,19.279819955028103,0.257492,0.32836291769936826,9.15020953099937,13.688415446097437,0.180271,0.24237709249340886,8.334189237877737,16.86746987954953,0.11788949999999991,0.18453293337432378,69342.57387847576,69309.23712152423,69304.79,69321.19,69326.31,69321.18,69321.18,0.52482,0.0363,0.01826,0.69684,0.07658,-0.00023657989714265248,-7.385363507728115e-05,7.400335655005641e-05,0.0,0.0
69304.79,69304.79,69300.23,69300.23,0.17939,True,2026-03-11 11:52:56,4.559999999997672,-4.559999999997672,-6.594059863107571e-05,69311.46399999999,69308.76093752778,69317.424,69315.17238135231,69324.385,69321.8177487732,69333.947,69330.26151143899,69334.1528,69341.63348868374,11.512522747144152,16.458533461446848,0.154002,0.21840969511457728,10.199526351473878,12.206126810758363,0.196502,0.23557374753756366,10.02704999331122,15.102134496237895,0.12449949999999992,0.18423464967762687,69344.43909998662,69304.33090001337,69304.8,69304.79,69321.19,69326.31,69321.18,0.01124,0.52482,0.0363,0.01826,0.69684,1.4429017114458986e-07,-0.00023657989714265248,-7.385363507728115e-05,7.400335655005641e-05,0.0
69300.24,69300.24,69300.24,69300.24,0.00123,True,2026-03-11 11:52:57,0.0,0.0,1.4429966554985185e-07,69306.25,69305.92062501854,69314.51,69312.45740292461,69322.8645,69319.76272508051,69332.8696,69329.08419726492,69333.7759,69340.8138156405,8.657340815890644,0.07659900428420485,0.150596,0.22117107005673825,10.560424024254768,13.057809330672626,0.17044399999999998,0.24187479319314187,11.257243971386442,15.102134496266245,0.12419949999999991,0.1844404269383649,69345.37898794276,69300.35001205723,69300.23,69304.8,69304.79,69321.19,69326.31,0.17939,0.01124,0.52482,0.0363,0.01826,-6.594059863107571e-05,1.4429017114458986e-07,-0.00023657989714265248,-7.385363507728115e-05,7.400335655005641e-05
69300.24,69300.24,69300.23,69300.24,0.38912,True,2026-03-11 11:52:58,0.010000000009313226,0.0,0.0,69302.06,69304.02708334569,69312.134,69310.23605693832,69321.344,69317.90341792998,69331.79220000001,69327.95305227414,69333.3989,69340.01037374663,2.4967078326689434,0.09528346840681934,0.22115999999999997,0.23162485909341052,10.85675437559113,15.120375807448724,0.19722499999999998,0.2505025091136317,12.167257356034009,15.102134496266245,0.14365549999999988,0.1910543856843029,69345.67851471207,69297.00948528793,69300.24,69300.23,69304.8,69304.79,69321.19,0.00123,0.17939,0.01124,0.52482,0.0363,1.4429966554985185e-07,-6.594059863107571e-05,1.4429017114458986e-07,-0.00023657989714265248,-7.385363507728115e-05
69300.23,69300.24,69300.01,69300.01,0.03826,True,2026-03-11 11:52:59,0.23000000001047738,-0.22000000000116415,-3.318891825032644e-06,69301.104,69302.68805556379,69310.01699999999,69308.37677385862,69319.812,69316.19928288902,69330.8362,69326.8572463026,69333.0196,69339.21828713779,2.068460780763222,0.4149377597194359,0.12384800000000003,0.16469303953125267,10.960365008858016,16.36479186531919,0.197204,0.250517304889087,12.84399986843662,15.022831050277773,0.14424199999999993,0.19069357294939537,69345.49999973687,69294.12400026314,69300.24,69300.24,69300.23,69304.8,69304.79,0.38912,0.00123,0.17939,0.01124,0.52482,0.0,1.4429966554985185e-07,-6.594059863107571e-05,1.4429017114458986e-07,-0.00023657989714265248
69300.0,69300.01,69300.0,69300.0,0.01039,True,2026-03-11 11:53:00,0.00999999999476131,0.0,-1.443001234058272e-07,69300.144,69301.79203704253,69307.899,69306.85372406614,69318.28,69314.65649404246,69329.8798,69325.80402095741,69332.775,69338.4416873925,0.1270039424349151,0.20746887986032903,0.12367800000000002,0.16483870956193133,10.604165272538589,16.359593392683635,0.19058499999999998,0.2548946383748099,13.30359587278884,15.022831050277773,0.1437094999999999,0.19107021174301914,69344.88719174558,69291.67280825441,69300.01,69300.24,69300.24,69300.23,69304.8,0.03826,0.38912,0.00123,0.17939,0.01124,-3.318891825032644e-06,0.0,1.4429966554985185e-07,-6.594059863107571e-05,1.4429017114458986e-07
69300.01,69300.01,69300.0,69300.0,0.29153,True,2026-03-11 11:53:01,0.00999999999476131,-0.00999999999476131,0.0,69300.098,69301.19469136168,69305.78099999999,69305.60759241774,69316.74799999999,69313.26063746698,69329.2386,69324.79209856692,69332.5241,69337.68046585997,0.12969194804364909,4.00000000349246,0.146106,0.18113709705646344,9.73644294017215,16.359593392683635,0.15005399999999997,0.18921170930410386,13.566941089084237,15.022831050277773,0.15827399999999991,0.19066001707088343,69343.88188217816,69289.61411782182,69300.0,69300.01,69300.24,69300.24,69300.23,0.01039,0.03826,0.38912,0.00123,0.17939,-1.443001234058272e-07,-3.318891825032644e-06,0.0,1.4429966554985185e-07,-6.594059863107571e-05
69300.0,69300.0,69300.0,69300.0,0.003,True,2026-03-11 11:53:02,0.0,0.0,0.0,69300.05,69300.79646090779,69303.15,69304.58803015997,69315.15,69311.99771961299,69328.5972,69323.81985940743,69332.2732,69336.93431802116,0.10630146461792533,0.0,0.14646,0.18078456585129896,6.632775522139117,0.07590132834381791,0.148528,0.1904502186807841,13.56309699103164,12.382297551829481,0.1529659999999999,0.19355509658681866,69342.27619398206,69288.02380601793,69300.0,69300.0,69300.01,69300.24,69300.24,0.29153,0.01039,0.03826,0.38912,0.00123,0.0,-1.443001234058272e-07,-3.318891825032644e-06,0.0,1.4429966554985185e-07
69300.01,69300.23,69300.01,69300.22,0.05609,True,2026-03-11 11:53:03,0.22000000000116415,0.21000000000640284,3.1746031745605308e-06,69300.046,69300.60430727186,69301.053,69303.79384285815,69313.5575,69310.8760320308,69327.8506,69322.89437472478,69332.0245,69336.20730182271,0.09736529863845839,47.826086956109116,0.07985400000000002,0.12024277745479342,1.9751964780685982,1.1188811189712595,0.150507,0.18925352414450317,13.33987251333805,12.608593566606118,0.1464694999999999,0.19456513387754068,69340.23724502667,69286.87775497332,69300.0,69300.0,69300.0,69300.01,69300.24,0.003,0.29153,0.01039,0.03826,0.38912,0.0,0.0,-1.443001234058272e-07,-3.318891825032644e-06,0.0
69300.22,69300.22,69300.22,69300.22,0.01001,True,2026-03-11 11:53:04,0.0,0.0,0.0,69300.088,69300.47620484792,69300.59599999999,69303.14405324758,69311.965,69309.8611718374,69327.0018,69322.0051835591,69331.77590000001,69335.49468198462,0.12049896839628003,95.65217391524415,0.07420400000000002,0.12331039404706728,1.4814722460589118,4.752475247886522,0.099026,0.139633774583542,12.907661738929244,12.608593566606118,0.14636049999999992,0.19464491401617529,69337.78032347785,69286.14967652214,69300.22,69300.0,69300.0,69300.0,69300.01,0.05609,0.003,0.29153,0.01039,0.03826,3.1746031745605308e-06,0.0,0.0,-1.443001234058272e-07,-3.318891825032644e-06
69300.23,69300.23,69300.22,69300.22,1.95529,True,2026-03-11 11:53:05,0.00999999999476131,-0.00999999999476131,0.0,69300.132,69300.39080323195,69300.138,69302.61240720257,69310.37250000001,69308.94296499575,69326.15299999999,69321.15086263522,69331.5932,69334.79617343047,0.12049896842284807,100.0,0.46318400000000004,0.8424231306060161,0.11688557669681,4.563492063679391,0.293431,0.5995882786166248,12.244353746590685,12.608593566606118,0.23685099999999992,0.44887583310567286,69334.86120749319,69285.88379250684,69300.22,69300.22,69300.0,69300.0,69300.0,0.01001,0.05609,0.003,0.29153,0.01039,0.0,3.1746031745605308e-06,0.0,0.0,-1.443001234058272e-07
69300.23,69300.23,69300.22,69300.23,0.79037,True,2026-03-11 11:53:06,0.00999999999476131,0.0,1.442996862000001e-07,69300.178,69300.33720215464,69300.138,69302.17924225665,69308.781,69308.11315880567,69325.3042,69320.33043664953,69331.5253,69334.11169474869,0.09959920380170166,100.0,0.562952,0.8465406425092894,0.11688557669681,50.0,0.354529,0.6175370702943916,11.310044394155238,12.632073256666203,0.2755154999999999,0.46205979774181477,69331.40108878832,69286.16091121169,69300.22,69300.22,69300.22,69300.0,69300.0,1.95529,0.01001,0.05609,0.003,0.29153,0.0,0.0,3.1746031745605308e-06,0.0,0.0
69300.23,69300.23,69298.0,69298.01,0.712,True,2026-03-11 11:53:07,2.2299999999959255,-2.220000000001164,-3.203452571520771e-05,69299.78,69299.56146810309,69299.91500000001,69301.42119820998,69307.2125,69307.15095320513,69324.411,69319.45512540836,69331.4353,69333.39680970417,0.9894695555427588,9.38775510188566,0.704752,0.7865521441201719,0.6785319236111379,8.550185873447091,0.425606,0.6132440362386126,10.445136805314077,12.769997626425436,0.29802499999999993,0.472211103733775,69328.10277361062,69286.32222638937,69300.23,69300.22,69300.22,69300.22,69300.0,0.79037,1.95529,0.01001,0.05609,0.003,1.442996862000001e-07,0.0,0.0,3.1746031745605308e-06,0.0
69298.01,69298.01,69298.0,69298.0,0.00865,True,2026-03-11 11:53:08,0.00999999999476131,-0.00999999999476131,-1.4430428807443718e-07,69299.336,69299.0409787354,69299.69099999999,69300.7991621718,69305.9125,69306.27943385225,69323.4034,69318.61374794137,69331.3451,69332.69588277934,1.2150432096342716,0.446428571196563,0.695264,0.7965554900821661,0.8946439479277554,8.518518518376794,0.387559,0.6273984705370462,9.846631202569085,14.635473340624557,0.2923919999999999,0.47509324785107243,69325.60576240515,69286.21923759487,69298.01,69300.23,69300.22,69300.22,69300.22,0.712,0.79037,1.95529,0.01001,0.05609,-3.203452571520771e-05,1.442996862000001e-07,0.0,0.0,3.1746031745605308e-06
69298.01,69298.01,69298.0,69298.0,0.00665,True,2026-03-11 11:53:09,0.00999999999476131,-0.00999999999476131,0.0,69298.89199999999,69298.6939858236,69299.49,69300.2902235951,69304.7535,69305.49091634252,69322.3796,69317.80536566916,69331.2308,69332.0088355956,1.2168689334541174,0.446428571196563,0.694592,0.7972792066898771,1.0304907213942844,9.311740890573773,0.38439799999999996,0.629430211748868,9.304249891271402,15.85150265178028,0.2908009999999999,0.4760406756050607,69323.36199978254,69286.14500021747,69298.0,69298.01,69300.23,69300.22,69300.22,0.00865,0.712,0.79037,1.95529,0.01001,-1.4430428807443718e-07,-3.203452571520771e-05,1.442996862000001e-07,0.0,0.0
69298.0,69298.01,69298.0,69298.0,0.01864,True,2026-03-11 11:53:10,0.00999999999476131,0.0,0.0,69298.448,69298.46265721574,69299.29000000001,69299.87381930508,69303.5945,69304.77749573847,69321.493,69317.02868466252,69331.141,69331.33539330658,0.9961776955584838,0.446428571196563,0.30726200000000004,0.4062159365042704,1.1114155209445453,9.349593495800306,0.385223,0.6288907030469536,8.564696494274658,15.85150265178028,0.2879039999999999,0.477586745643902,69320.72389298855,69286.46510701146,69298.0,69298.0,69298.01,69300.23,69300.22,0.00665,0.00865,0.712,0.79037,1.95529,0.0,-1.4430428807443718e-07,-3.203452571520771e-05,1.442996862000001e-07,0.0
69298.01,69299.84,69298.01,69299.84,0.00448,True,2026-03-11 11:53:11,1.8300000000017462,1.8300000000017462,2.655199284240517e-05,69298.37000000001,69298.92177147717,69299.274,69299.86767034052,69302.5275,69304.30725804908,69320.77,69316.35461859732,69330.8729,69330.711722152,0.821766390839479,45.20884520884346,0.150084,0.31416736372519993,1.1011630286885281,48.13953488367528,0.356518,0.6400936329909541,7.524707284877268,20.178870877613406,0.2532859999999999,0.47143818514703817,69317.57691456976,69287.47808543024,69298.0,69298.0,69298.0,69298.01,69300.23,0.01864,0.00665,0.00865,0.712,0.79037,0.0,0.0,-1.4430428807443718e-07,-3.203452571520771e-05,1.442996862000001e-07
69299.85,69299.85,69299.85,69299.85,0.00259,True,2026-03-11 11:53:12,0.0,0.0,1.4430047756697206e-07,69298.738,69299.23118098479,69299.259,69299.86445755133,69301.2045,69303.8827572825,69320.0472,69315.70737865233,69330.5527,69330.10059894108,1.0105543039212919,99.46236559167967,0.008202,0.006263167732284808,1.0911507759012462,48.2598607889297,0.356477,0.6401188055535754,5.03857903284636,6.849315068552315,0.25250249999999996,0.47186217167922917,69311.2816580657,69291.12734193432,69299.84,69298.0,69298.0,69298.0,69298.01,0.00448,0.01864,0.00665,0.00865,0.712,2.655199284240517e-05,0.0,0.0,-1.4430428807443718e-07,-3.203452571520771e-05
69299.85,69299.85,69299.85,69299.85,0.0,True,2026-03-11 11:53:13,0.0,0.0,0.0,69299.10800000001,69299.43745398987,69299.222,69299.86182890563,69300.1375,69303.49868516036,69319.3242,69315.08552066596,69330.2316,69329.50157717986,1.011469229007358,100.0,0.006472,0.0072287045895334115,1.0607942591245696,45.47677261618998,0.350868,0.6432813156828584,1.806464630024527,8.222396241258068,0.2506874999999999,0.47280642412452184,69303.75042926005,69296.52457073994,69299.85,69299.84,69298.0,69298.0,69298.0,0.00259,0.00448,0.01864,0.00665,0.00865,1.4430047756697206e-07,2.655199284240517e-05,0.0,0.0,-1.4430428807443718e-07
69299.85,69299.85,69299.85,69299.85,0.00234,True,2026-03-11 11:53:14,0.0,0.0,0.0,69299.478,69299.57496932658,69299.185,69299.85967819551,69299.89050000001,69303.15119133556,69318.5736,69314.4880492673,69329.9105,69328.9144172357,0.8262384651403303,100.0,0.005609999999999999,0.007455588510824969,1.028064532221744,45.47677261618998,0.35010099999999994,0.6437372969784443,1.4367304755917654,22.975929978269363,0.22456349999999986,0.4712944640397018,69302.7639609512,69297.01703904882,69299.85,69299.85,69299.84,69298.0,69298.0,0.0,0.00259,0.00448,0.01864,0.00665,0.0,1.4430047756697206e-07,2.655199284240517e-05,0.0,0.0
69299.85,69299.85,69299.84,69299.84,0.00291,True,2026-03-11 11:53:15,0.010000000009313226,-0.010000000009313226,-1.443004568058015e-07,69299.846,69299.6633128844,69299.147,69299.85610034177,69299.6425,69302.8358397798,69317.7908,69313.9136159627,69329.5894,69328.33868620133,0.005477346843617771,99.46236559090151,0.002464,0.001609791925299487,0.9919459069967551,45.36585365848638,0.154863,0.3148739546778161,0.8549846021883359,22.866520787795807,0.22414699999999993,0.4714965453811002,69301.35246920437,69297.93253079563,69299.85,69299.85,69299.85,69299.84,69298.0,0.00234,0.0,0.00259,0.00448,0.01864,0.0,0.0,1.4430047756697206e-07,2.655199284240517e-05,0.0
69299.85,69299.85,69299.85,69299.85,0.00099,True,2026-03-11 11:53:16,0.0,0.0,1.4430047756697206e-07,69299.848,69299.72554192293,69299.10900000001,69299.85499118872,69299.6235,69302.55147408649,69316.9708,69313.36210161122,69329.2693,69327.7745538013,0.004472284507484114,66.66666666666666,0.0017659999999999998,0.0012286293349755926,0.9523357333799907,45.36585365868029,0.07592499999999999,0.22355862781880106,0.8454103559673094,45.85152838441545,0.21522699999999992,0.47406835968421296,69301.31432071194,69297.93267928806,69299.84,69299.85,69299.85,69299.85,69299.84,0.00291,0.00234,0.0,0.00259,0.00448,-1.443004568058015e-07,0.0,0.0,1.4430047756697206e-07,2.655199284240517e-05
69299.84,69299.85,69299.84,69299.84,0.02106,True,2026-03-11 11:53:17,0.010000000009313226,0.0,-1.443004568058015e-07,69299.846,69299.76369461529,69299.292,69299.85226551804,69299.6035,69302.2932384592,69316.11459999999,69312.83182311666,69328.8417,69327.22139432009,0.005477346838470327,33.33333333333333,0.00546,0.008794734222405242,0.8915753935715744,98.41269841201402,0.006830999999999999,0.007341623269091645,0.8347219748134306,45.63318777285986,0.21621849999999992,0.47361775781602644,69301.27294394962,69297.93405605038,69299.85,69299.84,69299.85,69299.85,69299.85,0.00099,0.00291,0.00234,0.0,0.00259,1.4430047756697206e-07,-1.443004568058015e-07,0.0,0.0,1.4430047756697206e-07
69299.85,69299.85,69299.84,69299.84,0.01023,True,2026-03-11 11:53:18,0.010000000009313226,-0.010000000009313226,0.0,69299.844,69299.78912974353,69299.476,69299.85003542385,69299.58350000001,69302.05959670118,69315.21919999999,69312.32233985719,69328.20820000001,69326.67918849197,0.005477346805925197,33.33333333333333,0.007505999999999999,0.008387492476463794,0.7779345975049375,98.93617021179429,0.0069889999999999996,0.007401874312387293,0.8233837351034098,45.63318777285986,0.19727399999999992,0.4739153978284979,69301.23026747021,69297.93673252981,69299.84,69299.85,69299.84,69299.85,69299.85,0.02106,0.00099,0.00291,0.00234,0.0,-1.443004568058015e-07,1.4430047756697206e-07,-1.443004568058015e-07,0.0,0.0
69299.84,69299.84,69290.0,69290.0,0.93967,True,2026-03-11 11:53:19,9.839999999996508,-9.839999999996508,-0.00014199166982198363,69297.874,69296.5260864957,69298.676,69298.05911989223,69299.08300000001,69300.91106368203,69314.12700000001,69311.44695398044,69327.432,69325.95286792777,4.401701943676456,0.10131712268783133,0.19497199999999998,0.41637330896689556,3.103092366962651,15.870307167323645,0.10029099999999999,0.29502056246416053,2.2887921398337383,14.728682170603065,0.2423444999999999,0.5001347003239768,69303.66058427969,69294.50541572034,69299.84,69299.84,69299.85,69299.84,69299.85,0.01023,0.02106,0.00099,0.00291,0.00234,0.0,-1.443004568058015e-07,1.4430047756697206e-07,-1.443004568058015e-07,0.0
69290.01,69290.01,69290.0,69290.01,0.01082,True,2026-03-11 11:53:20,0.00999999999476131,0.0,1.44320969841516e-07,69295.908,69294.35405766379,69297.87700000001,69296.5956435482,69298.5835,69299.87286714088,69313.1088,69310.60628911846,69326.6559,69325.2411279688,5.388679801269594,0.20263424522852347,0.196554,0.41547519881461265,4.148911639619968,15.942028985557585,0.099509,0.2952712969626458,3.0437274129859726,14.79915433406147,0.24236599999999991,0.5001242132910545,69304.67095482597,69292.49604517402,69290.0,69299.84,69299.84,69299.85,69299.84,0.93967,0.01023,0.02106,0.00099,0.00291,-0.00014199166982198363,0.0,-1.443004568058015e-07,1.4430047756697206e-07,-1.443004568058015e-07
69290.0,69290.01,69290.0,69290.01,0.11756,True,2026-03-11 11:53:21,0.00999999999476131,0.00999999999476131,0.0,69293.94,69292.90603844254,69296.894,69295.39825381215,69298.084,69298.93354646079,69312.0904,69309.79859150597,69326.00739999999,69324.5434818704,5.385940029392371,0.10141987824302134,0.219868,0.4048936972466252,4.752714313825195,0.3033367038756296,0.11081699999999998,0.29338690200447043,3.5727748299530746,14.79915433406147,0.23366749999999992,0.500736641904753,69305.22954965991,69290.9384503401,69290.01,69290.0,69299.84,69299.84,69299.85,0.01082,0.93967,0.01023,0.02106,0.00099,1.44320969841516e-07,-0.00014199166982198363,0.0,-1.443004568058015e-07,1.4430047756697206e-07
